,day,date,hospitalized,icu,ventilated
101,67,2020-06-05,101.13380739517015,30.340142218548863,20.226761479032575
102,68,2020-06-06,94.06930345974979,28.220791037927484,18.81386069195105
103,69,2020-06-07,87.54911284379341,26.264733853135112,17.509822568758864
104,70,2020-06-08,81.5274924441037,24.458247733233293,16.305498488821286
105,71,2020-06-09,75.96267345022352,22.78880203506742,15.19253469004434
106,72,2020-06-10,70.81654746205459,21.244964238616376,14.163309492410008
107,73,2020-06-11,66.05436539195944,19.81630961758856,13.210873078392979
108,74,2020-06-12,61.64445226452517,18.493335679357187,12.328890452905398
109,75,2020-06-13,57.55793972794345,17.267381918380124,11.511587945587053
110,76,2020-06-14,53.76851712935604,16.13055513881045,10.753703425873027
111,77,2020-06-15,50.2522013102207,15.075660393065846,10.050440262043594
112,78,2020-06-16,46.98712478380912,14.096137435140918,9.397424956761824
113,79,2020-06-17,43.95334162173094,13.18600248652001,8.79066832434546
114,80,2020-06-18,41.13265015619254,12.339795046858853,8.226530031238326
115,81,2020-06-19,38.50843147424894,11.552529442271407,7.701686294849424
116,82,2020-06-20,36.06550261535449,10.819650784607802,7.213100523071262
117,83,2020-06-21,33.789983362556086,10.136995008764643,6.757996672511581
118,84,2020-06-22,31.669175533330417,9.500752660002036,6.3338351066659015
119,85,2020-06-23,29.69145371140621,8.907436113420772,5.938290742281424
120,86,2020-06-24,27.846166413051833,8.353849923916641,5.569233282610185
121,87,2020-06-25,26.123546741007885,7.837064022302002,5.22470934820285
122,88,2020-06-26,24.51463164472807,7.3543894934191485,4.902926328944886
123,89,2020-06-27,23.011188971926458,6.903356691576846,4.602237794386383
124,90,2020-06-28,21.60565156269149,6.481695468808539,4.321130312537207
125,91,2020-06-29,20.291057701106183,6.087317310331855,4.058211540220327
126,92,2020-06-30,19.060997300897725,5.718299190268226,3.8121994601806364
127,93,2020-07-01,17.909563258494018,5.372868977548933,3.581912651698076
128,94,2020-07-02,16.831307460532116,5.049392238159271,3.3662614921058776
129,95,2020-07-03,15.8212009824274,4.746360294726401,3.16424019648548
130,96,2020-07-04,14.874598059730488,4.4623794179206016,2.974919611947371
131,97,2020-07-05,13.987203455617419,4.1961610366852256,2.7974406911234837
132,98,2020-07-06,13.155042885671719,3.946512865701152,2.631008577133798
133,99,2020-07-07,12.374436195139424,3.7123308585414634,2.4748872390282486
134,100,2020-07-08,11.641973015059193,3.4925919045181217,2.3283946030105653
135,101,2020-07-09,10.954490651281958,3.2863471953860426,2.190898130257665
136,102,2020-07-10,10.309053985918581,3.0927161957733915,2.0618107971831705
137,103,2020-07-11,9.702937193142134,2.910881157946278,1.9405874386302457
138,104,2020-07-12,9.1336070916077,2.740082127480491,1.8267214183206306
139,105,2020-07-13,8.598707974124409,2.5796123922373226,1.7197415948239723
140,106,2020-07-14,8.096047771403391,2.4288143314188346,1.6192095542801326
141,107,2020-07-15,7.623585421541065,2.287075626463775,1.5247170843085769
142,108,2020-07-16,7.179419329724624,2.153825798917751,1.4358838659454705
143,109,2020-07-17,6.761776814848417,2.02853304445307,1.3523553629693197
144,110,2020-07-18,6.369004449530621,1.9107013348602777,1.2738008899059423
145,111,2020-07-19,5.9995592105187825,1.7998677631530882,1.1999118421035746
146,112,2020-07-20,5.652000363472325,1.6956001090438804,1.1304000726950107
147,113,2020-07-21,5.3249820151831955,1.5974946045553224,1.0649964030362753
148,114,2020-07-22,5.017246271629119,1.5051738814872806,1.0034492543263696
149,115,2020-07-23,4.727616947377101,1.418285084213494,0.9455233894741468
150,116,2020-07-24,4.454993776700576,1.3364981330105365,0.8909987553406609
151,117,2020-07-25,4.1983470817431225,1.2595041245222092,0.8396694163484426
152,118,2020-07-26,3.9567128573544323,1.1870138572066935,0.7913425714714322
153,119,2020-07-27,3.7291882364515914,1.118756470936205,0.7458376472905002
154,120,2020-07-28,,,
